requirement_id,domain,priority,requirement,acceptance_criteria,version,status
P26-REQ-011,Crew Size Recommendation,Must,"GrounUp shall implement governed crew size recommendation execution capability 11 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 11 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-012,Equipment Selection,Must,"GrounUp shall implement governed equipment selection execution capability 12 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 12 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-013,Equipment Cost,Must,"GrounUp shall implement governed equipment cost execution capability 13 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 13 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-014,Equipment Rate Selection,Must,"GrounUp shall implement governed equipment rate selection execution capability 14 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 14 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-015,Fuel Consumption,Must,"GrounUp shall implement governed fuel consumption execution capability 15 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 15 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-016,Truck Selection,Must,"GrounUp shall implement governed truck selection execution capability 16 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 16 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-017,Truck Cycle Calculation,Must,"GrounUp shall implement governed truck cycle calculation execution capability 17 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 17 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-018,Truck Count,Must,"GrounUp shall implement governed truck count execution capability 18 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 18 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-019,Haul Distance,Must,"GrounUp shall implement governed haul distance execution capability 19 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 19 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-020,Disposal Cost,Must,"GrounUp shall implement governed disposal cost execution capability 20 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 20 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-021,Material Cost,Must,"GrounUp shall implement governed material cost execution capability 21 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 21 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-022,Material Waste,Must,"GrounUp shall implement governed material waste execution capability 22 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 22 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-023,Subcontract Cost,Must,"GrounUp shall implement governed subcontract cost execution capability 23 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 23 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-024,Production Rate,Must,"GrounUp shall implement governed production rate execution capability 24 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 24 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-025,Production Modifiers,Must,"GrounUp shall implement governed production modifiers execution capability 25 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 25 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-026,Duration Calculation,Must,"GrounUp shall implement governed duration calculation execution capability 26 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 26 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-027,Work Hours & Shifts,Must,"GrounUp shall implement governed work hours & shifts execution capability 27 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 27 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-028,Mobilization,Must,"GrounUp shall implement governed mobilization execution capability 28 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 28 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-029,Demobilization,Must,"GrounUp shall implement governed demobilization execution capability 29 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 29 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-030,Indirect Costs,Must,"GrounUp shall implement governed indirect costs execution capability 30 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 30 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-031,Contingency,Must,"GrounUp shall implement governed contingency execution capability 31 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 31 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-032,Markup,Must,"GrounUp shall implement governed markup execution capability 32 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 32 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-033,Overhead & Profit,Must,"GrounUp shall implement governed overhead & profit execution capability 33 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 33 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-034,Tax & Bond,Must,"GrounUp shall implement governed tax & bond execution capability 34 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 34 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-035,Unit Price,Must,"GrounUp shall implement governed unit price execution capability 35 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 35 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-036,Bid Price,Must,"GrounUp shall implement governed bid price execution capability 36 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 36 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-037,Low/High Range,Must,"GrounUp shall implement governed low/high range execution capability 37 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 37 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-038,Scenario Comparison,Must,"GrounUp shall implement governed scenario comparison execution capability 38 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 38 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-039,Estimate Confidence,Must,"GrounUp shall implement governed estimate confidence execution capability 39 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 39 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-040,Regional Pricing,Must,"GrounUp shall implement governed regional pricing execution capability 40 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 40 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-041,Vendor Quote Override,Must,"GrounUp shall implement governed vendor quote override execution capability 41 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 41 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-042,Snapshot Reproducibility,Must,"GrounUp shall implement governed snapshot reproducibility execution capability 42 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 42 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-043,Service Catalog Writeback,Must,"GrounUp shall implement governed service catalog writeback execution capability 43 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 43 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-044,AI Estimate Assist,Must,"GrounUp shall implement governed ai estimate assist execution capability 44 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 44 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-045,Estimate Review & Approval,Must,"GrounUp shall implement governed estimate review & approval execution capability 45 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 45 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-046,Estimate Export,Must,"GrounUp shall implement governed estimate export execution capability 46 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 46 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-047,Proposal Handoff,Must,"GrounUp shall implement governed proposal handoff execution capability 47 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 47 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-048,Job Cost Baseline,Must,"GrounUp shall implement governed job cost baseline execution capability 48 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 48 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-049,Audit & Traceability,Must,"GrounUp shall implement governed audit & traceability execution capability 49 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 49 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-050,Estimate Lifecycle,Must,"GrounUp shall implement governed estimate lifecycle execution capability 50 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 50 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-051,Estimate Versions,Must,"GrounUp shall implement governed estimate versions execution capability 51 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 51 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-052,Estimate Templates,Must,"GrounUp shall implement governed estimate templates execution capability 52 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 52 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-053,Service Selection,Must,"GrounUp shall implement governed service selection execution capability 53 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 53 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-054,Assembly Expansion,Must,"GrounUp shall implement governed assembly expansion execution capability 54 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 54 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-055,Quantity Input,Must,"GrounUp shall implement governed quantity input execution capability 55 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 55 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-056,Quantity Takeoff Intake,Must,"GrounUp shall implement governed quantity takeoff intake execution capability 56 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 56 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-057,Labor Cost,Must,"GrounUp shall implement governed labor cost execution capability 57 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 57 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-058,Labor Burden,Must,"GrounUp shall implement governed labor burden execution capability 58 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 58 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-059,Crew Composition,Must,"GrounUp shall implement governed crew composition execution capability 59 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 59 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-060,Crew Size Recommendation,Must,"GrounUp shall implement governed crew size recommendation execution capability 60 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 60 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-061,Equipment Selection,Must,"GrounUp shall implement governed equipment selection execution capability 61 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 61 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-062,Equipment Cost,Must,"GrounUp shall implement governed equipment cost execution capability 62 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 62 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-063,Equipment Rate Selection,Must,"GrounUp shall implement governed equipment rate selection execution capability 63 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 63 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-064,Fuel Consumption,Must,"GrounUp shall implement governed fuel consumption execution capability 64 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 64 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-065,Truck Selection,Must,"GrounUp shall implement governed truck selection execution capability 65 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 65 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-066,Truck Cycle Calculation,Must,"GrounUp shall implement governed truck cycle calculation execution capability 66 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 66 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-067,Truck Count,Must,"GrounUp shall implement governed truck count execution capability 67 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 67 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-068,Haul Distance,Must,"GrounUp shall implement governed haul distance execution capability 68 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 68 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-069,Disposal Cost,Must,"GrounUp shall implement governed disposal cost execution capability 69 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 69 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-070,Material Cost,Must,"GrounUp shall implement governed material cost execution capability 70 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 70 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-071,Material Waste,Must,"GrounUp shall implement governed material waste execution capability 71 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 71 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-072,Subcontract Cost,Must,"GrounUp shall implement governed subcontract cost execution capability 72 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 72 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-073,Production Rate,Must,"GrounUp shall implement governed production rate execution capability 73 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 73 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-074,Production Modifiers,Must,"GrounUp shall implement governed production modifiers execution capability 74 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 74 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-075,Duration Calculation,Must,"GrounUp shall implement governed duration calculation execution capability 75 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 75 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-076,Work Hours & Shifts,Must,"GrounUp shall implement governed work hours & shifts execution capability 76 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 76 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
P26-REQ-077,Mobilization,Must,"GrounUp shall implement governed mobilization execution capability 77 using versioned Phase 25 library data, explicit quantity/production assumptions, deterministic calculation lineage, tenant security and mapped acceptance evidence.","Capability 77 passes when inputs, library snapshot/version, formulas/rules, units, output values, rounding, scenario behavior, overrides, audit lineage and mapped tests are reproducible.",v1.0.0,Implementation-ready
