requirement_id,domain,verification,domain_status,unmet_conditions,met_conditions,gap
P17-REQ-011,Compactor Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No pass count, no coverage map, no intelligent compaction, no stiffness. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-012,Loader & Material Handling,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No payload, no weighing, no cycle count. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-013,Paver/Milling Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No paving control, no thickness, no averaging beam. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-014,Trenching & Utilities,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No trench depth, no invert, no utility clearance. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-015,Road & Highway Machine Control,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No alignment, no station, no superelevation, no corridor model. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-016,Site Models & Job Files,not_verified,built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-017,Field Data Sync,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"`machine_assignments.acknowledged_at` exists and nothing sets it. There is no channel, no queue, no offline store, no conflict resolution. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-018,Machine Telemetry Integration,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Assets carry a last telemetry timestamp and meter readings can be sourced from telematics. Nothing consumes a live feed: no position, no fault code, no engine state, no as-built points. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-019,Operator Interface,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No operator, no display, no in-cab experience, no login on a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-020,Safety & Exclusion Controls,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No exclusion zone, no avoidance zone, no proximity alert, no depth or slope limit. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-021,Design Change Management,not_verified,partial,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Supersession is enforced acyclic, a replacement must be named, and machines still holding a replaced design are announced at critical severity. There is no change request, no approval of a design revision, and no record that an operator saw the notice. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-022,As-Built & Production Capture,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"An as-built surface role exists and can be differenced against design. Nothing captures one from a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-023,Quality Assurance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No pass count, no compaction verification, no tolerance check, no acceptance against specification. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-024,Field Automation,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No automation of any field process by a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-025,Remote Support & Diagnostics,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No remote session, no diagnostic, no support ticket from a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-026,Device & Firmware Management,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No device register, no firmware version, no update, no compatibility matrix. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-027,Vendor/Platform Interoperability,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"A file records its vendor and format and nothing translates between them. No vendor API, no round trip, no conformance test. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-028,AI Machine Intelligence,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No machine AI. The one governed agent reads documents and is capped at draft authority. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-029,Machine Control Digital Twin,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-030,Machine Control Core,not_verified,partial,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"A design file is versioned, typed, checksummed, published with an actor, superseded rather than replaced, and assigned to one machine at a time — the chain of custody from a surface to a blade, fully governed since 0048. What is absent is the machine end of it: no device, no session, no runtime state. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-031,GPS/GNSS Positioning,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No receiver, no correction source, no base station, no fix quality, no position. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-032,Localization & Calibration,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No site calibration, no control point, no residual, no transformation — the absence that fails the design/localization condition. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-033,3D Models & Surfaces,not_verified,partial,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Surfaces are governed, georeferenced since 0047, frozen once published since 0048, and differenced by a tested engine. They are grids: there is no triangulated model, no breakline, no alignment, no corridor. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-034,2D Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No guidance of any kind; nothing is sent to a machine but a file reference. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-035,3D Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No guidance runtime, no blade position, no target elevation, no cut/fill to grade. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-036,Automatic Grade Control,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No automatics, no valve, no control loop, no hydraulic interface. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-037,Excavator Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Not built. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-038,Dozer Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Not built. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-039,Grader Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Not built. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-040,Compactor Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No pass count, no coverage map, no intelligent compaction, no stiffness. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-041,Loader & Material Handling,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No payload, no weighing, no cycle count. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-042,Paver/Milling Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No paving control, no thickness, no averaging beam. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-043,Trenching & Utilities,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No trench depth, no invert, no utility clearance. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-044,Road & Highway Machine Control,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No alignment, no station, no superelevation, no corridor model. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-045,Site Models & Job Files,not_verified,built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-046,Field Data Sync,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"`machine_assignments.acknowledged_at` exists and nothing sets it. There is no channel, no queue, no offline store, no conflict resolution. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-047,Machine Telemetry Integration,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Assets carry a last telemetry timestamp and meter readings can be sourced from telematics. Nothing consumes a live feed: no position, no fault code, no engine state, no as-built points. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-048,Operator Interface,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No operator, no display, no in-cab experience, no login on a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-049,Safety & Exclusion Controls,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No exclusion zone, no avoidance zone, no proximity alert, no depth or slope limit. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-050,Design Change Management,not_verified,partial,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Supersession is enforced acyclic, a replacement must be named, and machines still holding a replaced design are announced at critical severity. There is no change request, no approval of a design revision, and no record that an operator saw the notice. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-051,As-Built & Production Capture,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"An as-built surface role exists and can be differenced against design. Nothing captures one from a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-052,Quality Assurance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No pass count, no compaction verification, no tolerance check, no acceptance against specification. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-053,Field Automation,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No automation of any field process by a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-054,Remote Support & Diagnostics,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No remote session, no diagnostic, no support ticket from a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-055,Device & Firmware Management,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No device register, no firmware version, no update, no compatibility matrix. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-056,Vendor/Platform Interoperability,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"A file records its vendor and format and nothing translates between them. No vendor API, no round trip, no conformance test. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-057,AI Machine Intelligence,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No machine AI. The one governed agent reads documents and is capped at draft authority. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-058,Machine Control Digital Twin,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-059,Machine Control Core,not_verified,partial,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"A design file is versioned, typed, checksummed, published with an actor, superseded rather than replaced, and assigned to one machine at a time — the chain of custody from a surface to a blade, fully governed since 0048. What is absent is the machine end of it: no device, no session, no runtime state. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-060,GPS/GNSS Positioning,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No receiver, no correction source, no base station, no fix quality, no position. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-061,Localization & Calibration,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No site calibration, no control point, no residual, no transformation — the absence that fails the design/localization condition. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-062,3D Models & Surfaces,not_verified,partial,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Surfaces are governed, georeferenced since 0047, frozen once published since 0048, and differenced by a tested engine. They are grids: there is no triangulated model, no breakline, no alignment, no corridor. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-063,2D Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No guidance of any kind; nothing is sent to a machine but a file reference. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-064,3D Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No guidance runtime, no blade position, no target elevation, no cut/fill to grade. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-065,Automatic Grade Control,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No automatics, no valve, no control loop, no hydraulic interface. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-066,Excavator Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Not built. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-067,Dozer Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Not built. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-068,Grader Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Not built. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-069,Compactor Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No pass count, no coverage map, no intelligent compaction, no stiffness. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-070,Loader & Material Handling,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No payload, no weighing, no cycle count. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-071,Paver/Milling Guidance,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No paving control, no thickness, no averaging beam. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-072,Trenching & Utilities,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No trench depth, no invert, no utility clearance. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-073,Road & Highway Machine Control,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No alignment, no station, no superelevation, no corridor model. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-074,Site Models & Job Files,not_verified,built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-075,Field Data Sync,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"`machine_assignments.acknowledged_at` exists and nothing sets it. There is no channel, no queue, no offline store, no conflict resolution. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-076,Machine Telemetry Integration,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Assets carry a last telemetry timestamp and meter readings can be sourced from telematics. Nothing consumes a live feed: no position, no fault code, no engine state, no as-built points. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-077,Operator Interface,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No operator, no display, no in-cab experience, no login on a machine. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-078,Safety & Exclusion Controls,not_verified,not_built,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"No exclusion zone, no avoidance zone, no proximity alert, no depth or slope limit. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
P17-REQ-079,Design Change Management,not_verified,partial,approved design/localization inputs; compatible device context; safety and quality gates; synchronization behavior; mapped test evidence,operator authority,"Supersession is enforced acyclic, a replacement must be named, and machines still holding a replaced design are announced at critical severity. There is no change request, no approval of a design revision, and no record that an operator saw the notice. Blocked platform-wide by: approved design/localization inputs (not_met), compatible device context (not_met), safety and quality gates (not_met), synchronization behavior (not_met), mapped test evidence (not_met)."
