requirement_id,domain,verification,domain_status,unmet_conditions,met_conditions,gap
P13-REQ-028,Fleet Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Fuel reaches the job and utilization is computed on a screen from demonstration data. There is no fleet reporting view at all — no cost per hour, no availability, no replacement analysis — which P29 recorded and P07 could not close because equipment time never reaches cost. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-029,"Safety, Quality & Compliance Analytics",not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"The strongest analytics in the platform after P29: TRIR and DART computed correctly against approved hours, incidents by month, open investigations, and lapsed credentials with the work each one blocks. No leading indicators, no trend, no benchmark, and quality has no analytics at all because a failed inspection stops nothing. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-030,Portfolio & Program Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No portfolio. Projects are flat with no program or parent above them, so there is nothing to aggregate across and no capital view. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-031,Forecasting & Scenario Planning,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,No forecast and no scenario. The estimating engine compares scenarios and nothing carries that into reporting — F2. Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-032,AI Decision Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No decision AI. The one governed agent reads drawings and is capped at draft authority; nothing recommends, ranks or explains a decision, and P06 recorded that fourteen of the fifteen cataloged agents do not exist. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-033,Data Platform & Lineage,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Lineage is genuinely enforced — metric to view proven by execution, cost to source record by reference, estimate to the library snapshot that priced it. There is no data platform beneath it: no warehouse, no pipeline, no catalog, no quality framework, as P29 recorded in detail. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-034,Reporting & Distribution,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Thirteen views and sixteen governed metrics compute; one view is served through the public API. There is no distribution of any kind — no schedule, no subscription, no export, no delivery. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-035,Self-Service Analytics,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No query surface, no report builder, no saved view, no pivot, no ad hoc anything. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-036,Enterprise Digital Twin,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-037,Executive Command Center,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No executive view. Everything one would read now exists in the reporting layer and no screen assembles it, and the dashboard that exists reads fixtures. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-038,Semantic Metrics Layer,not_verified,built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-039,Operational Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Exceptions are real and improving: a machine down, a service due, a credential lapsed, a superseded design still on a machine, a labor variance between the report and the timecards. There is no operational dashboard, no cycle time and no throughput. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-040,Financial Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Cost, commitment, billing, retainage, margin and change order impact per project, computed live, with every dollar traceable to the record that produced it — and complete for the first time only since labor, materials, subcontracts and commitments began posting in P07 and P09. Cost to complete is corrected here. There is no trend, no period comparison and no cash position. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-041,Project Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Cost, schedule variance against baseline, labor reconciliation and safety per project, each computed live. There is no project health score, no earned value and no forecast — F2. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-042,Estimating Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Bid hit rate and estimates submitted by month and division, and since P04 the achieved production rate from the field against the library rate, weighted by hours with its evidence beside it. There is no bid-versus-actual at the line level, no estimator performance and no win/loss analysis beyond the count. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-043,CRM & Market Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Bid hit rate is the whole of it. No pipeline conversion, no source attribution, no customer value, no market or competitor analysis — and P08 recorded that opportunities keep no stage history, so velocity cannot be computed at all. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-044,Workforce Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Approved hours and premium-hour ratio by week, project and cost code, and the daily-report-against-timecard reconciliation added in P09. No productivity against estimate, no absence, no turnover, no crew comparison. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-045,Procurement Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Since P07 commitments and vendor invoices reach the job, so spend by vendor and by project is derivable from `project_costs`. Nothing derives it: no spend analysis view, no vendor performance, no savings measure. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-046,Fleet Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Fuel reaches the job and utilization is computed on a screen from demonstration data. There is no fleet reporting view at all — no cost per hour, no availability, no replacement analysis — which P29 recorded and P07 could not close because equipment time never reaches cost. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-047,"Safety, Quality & Compliance Analytics",not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"The strongest analytics in the platform after P29: TRIR and DART computed correctly against approved hours, incidents by month, open investigations, and lapsed credentials with the work each one blocks. No leading indicators, no trend, no benchmark, and quality has no analytics at all because a failed inspection stops nothing. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-048,Portfolio & Program Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No portfolio. Projects are flat with no program or parent above them, so there is nothing to aggregate across and no capital view. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-049,Forecasting & Scenario Planning,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,No forecast and no scenario. The estimating engine compares scenarios and nothing carries that into reporting — F2. Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-050,AI Decision Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No decision AI. The one governed agent reads drawings and is capped at draft authority; nothing recommends, ranks or explains a decision, and P06 recorded that fourteen of the fifteen cataloged agents do not exist. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-051,Data Platform & Lineage,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Lineage is genuinely enforced — metric to view proven by execution, cost to source record by reference, estimate to the library snapshot that priced it. There is no data platform beneath it: no warehouse, no pipeline, no catalog, no quality framework, as P29 recorded in detail. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-052,Reporting & Distribution,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Thirteen views and sixteen governed metrics compute; one view is served through the public API. There is no distribution of any kind — no schedule, no subscription, no export, no delivery. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-053,Self-Service Analytics,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No query surface, no report builder, no saved view, no pivot, no ad hoc anything. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-054,Enterprise Digital Twin,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-055,Executive Command Center,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No executive view. Everything one would read now exists in the reporting layer and no screen assembles it, and the dashboard that exists reads fixtures. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-056,Semantic Metrics Layer,not_verified,built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-057,Operational Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Exceptions are real and improving: a machine down, a service due, a credential lapsed, a superseded design still on a machine, a labor variance between the report and the timecards. There is no operational dashboard, no cycle time and no throughput. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-058,Financial Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Cost, commitment, billing, retainage, margin and change order impact per project, computed live, with every dollar traceable to the record that produced it — and complete for the first time only since labor, materials, subcontracts and commitments began posting in P07 and P09. Cost to complete is corrected here. There is no trend, no period comparison and no cash position. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-059,Project Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Cost, schedule variance against baseline, labor reconciliation and safety per project, each computed live. There is no project health score, no earned value and no forecast — F2. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-060,Estimating Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Bid hit rate and estimates submitted by month and division, and since P04 the achieved production rate from the field against the library rate, weighted by hours with its evidence beside it. There is no bid-versus-actual at the line level, no estimator performance and no win/loss analysis beyond the count. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-061,CRM & Market Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Bid hit rate is the whole of it. No pipeline conversion, no source attribution, no customer value, no market or competitor analysis — and P08 recorded that opportunities keep no stage history, so velocity cannot be computed at all. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-062,Workforce Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Approved hours and premium-hour ratio by week, project and cost code, and the daily-report-against-timecard reconciliation added in P09. No productivity against estimate, no absence, no turnover, no crew comparison. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-063,Procurement Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Since P07 commitments and vendor invoices reach the job, so spend by vendor and by project is derivable from `project_costs`. Nothing derives it: no spend analysis view, no vendor performance, no savings measure. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-064,Fleet Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Fuel reaches the job and utilization is computed on a screen from demonstration data. There is no fleet reporting view at all — no cost per hour, no availability, no replacement analysis — which P29 recorded and P07 could not close because equipment time never reaches cost. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-065,"Safety, Quality & Compliance Analytics",not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"The strongest analytics in the platform after P29: TRIR and DART computed correctly against approved hours, incidents by month, open investigations, and lapsed credentials with the work each one blocks. No leading indicators, no trend, no benchmark, and quality has no analytics at all because a failed inspection stops nothing. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-066,Portfolio & Program Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No portfolio. Projects are flat with no program or parent above them, so there is nothing to aggregate across and no capital view. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-067,Forecasting & Scenario Planning,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,No forecast and no scenario. The estimating engine compares scenarios and nothing carries that into reporting — F2. Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-068,AI Decision Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No decision AI. The one governed agent reads drawings and is capped at draft authority; nothing recommends, ranks or explains a decision, and P06 recorded that fourteen of the fifteen cataloged agents do not exist. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-069,Data Platform & Lineage,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Lineage is genuinely enforced — metric to view proven by execution, cost to source record by reference, estimate to the library snapshot that priced it. There is no data platform beneath it: no warehouse, no pipeline, no catalog, no quality framework, as P29 recorded in detail. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-070,Reporting & Distribution,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Thirteen views and sixteen governed metrics compute; one view is served through the public API. There is no distribution of any kind — no schedule, no subscription, no export, no delivery. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-071,Self-Service Analytics,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No query surface, no report builder, no saved view, no pivot, no ad hoc anything. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-072,Enterprise Digital Twin,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-073,Executive Command Center,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No executive view. Everything one would read now exists in the reporting layer and no screen assembles it, and the dashboard that exists reads fixtures. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-074,Semantic Metrics Layer,not_verified,built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-075,Operational Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Exceptions are real and improving: a machine down, a service due, a credential lapsed, a superseded design still on a machine, a labor variance between the report and the timecards. There is no operational dashboard, no cycle time and no throughput. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-076,Financial Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Cost, commitment, billing, retainage, margin and change order impact per project, computed live, with every dollar traceable to the record that produced it — and complete for the first time only since labor, materials, subcontracts and commitments began posting in P07 and P09. Cost to complete is corrected here. There is no trend, no period comparison and no cash position. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-077,Project Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Cost, schedule variance against baseline, labor reconciliation and safety per project, each computed live. There is no project health score, no earned value and no forecast — F2. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-078,Estimating Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Bid hit rate and estimates submitted by month and division, and since P04 the achieved production rate from the field against the library rate, weighted by hours with its evidence beside it. There is no bid-versus-actual at the line level, no estimator performance and no win/loss analysis beyond the count. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-079,CRM & Market Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Bid hit rate is the whole of it. No pipeline conversion, no source attribution, no customer value, no market or competitor analysis — and P08 recorded that opportunities keep no stage history, so velocity cannot be computed at all. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-080,Workforce Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Approved hours and premium-hour ratio by week, project and cost code, and the daily-report-against-timecard reconciliation added in P09. No productivity against estimate, no absence, no turnover, no crew comparison. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-081,Procurement Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Since P07 commitments and vendor invoices reach the job, so spend by vendor and by project is derivable from `project_costs`. Nothing derives it: no spend analysis view, no vendor performance, no savings measure. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-082,Fleet Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Fuel reaches the job and utilization is computed on a screen from demonstration data. There is no fleet reporting view at all — no cost per hour, no availability, no replacement analysis — which P29 recorded and P07 could not close because equipment time never reaches cost. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-083,"Safety, Quality & Compliance Analytics",not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"The strongest analytics in the platform after P29: TRIR and DART computed correctly against approved hours, incidents by month, open investigations, and lapsed credentials with the work each one blocks. No leading indicators, no trend, no benchmark, and quality has no analytics at all because a failed inspection stops nothing. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-084,Portfolio & Program Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No portfolio. Projects are flat with no program or parent above them, so there is nothing to aggregate across and no capital view. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-085,Forecasting & Scenario Planning,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,No forecast and no scenario. The estimating engine compares scenarios and nothing carries that into reporting — F2. Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-086,AI Decision Intelligence,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No decision AI. The one governed agent reads drawings and is capped at draft authority; nothing recommends, ranks or explains a decision, and P06 recorded that fourteen of the fifteen cataloged agents do not exist. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-087,Data Platform & Lineage,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Lineage is genuinely enforced — metric to view proven by execution, cost to source record by reference, estimate to the library snapshot that priced it. There is no data platform beneath it: no warehouse, no pipeline, no catalog, no quality framework, as P29 recorded in detail. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-088,Reporting & Distribution,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Thirteen views and sixteen governed metrics compute; one view is served through the public API. There is no distribution of any kind — no schedule, no subscription, no export, no delivery. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-089,Self-Service Analytics,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No query surface, no report builder, no saved view, no pivot, no ad hoc anything. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-090,Enterprise Digital Twin,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-091,Executive Command Center,not_verified,not_built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"No executive view. Everything one would read now exists in the reporting layer and no screen assembles it, and the dashboard that exists reads fixtures. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-092,Semantic Metrics Layer,not_verified,built,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,Blocked platform-wide by: produces auditable results (not_met).
P13-REQ-093,Operational Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Exceptions are real and improving: a machine down, a service due, a credential lapsed, a superseded design still on a machine, a labor variance between the report and the timecards. There is no operational dashboard, no cycle time and no throughput. Blocked platform-wide by: produces auditable results (not_met)."
P13-REQ-094,Financial Intelligence,not_verified,partial,produces auditable results,works for authorized roles; rejects unauthorized access; preserves lineage,"Cost, commitment, billing, retainage, margin and change order impact per project, computed live, with every dollar traceable to the record that produced it — and complete for the first time only since labor, materials, subcontracts and commitments began posting in P07 and P09. Cost to complete is corrected here. There is no trend, no period comparison and no cash position. Blocked platform-wide by: produces auditable results (not_met)."
