requirement_id,domain,verification,domain_status,unmet_conditions,met_conditions,gap
P11-REQ-013,Procurement Planning,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Quote requests carry a due date and tie to a project, and inventory carries reorder points that surface what is running out. There is no plan: no buyout schedule, no long-lead item register, no procurement milestone tied to the schedule activity that needs the material."
P11-REQ-014,Procurement Planning,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Quote requests carry a due date and tie to a project, and inventory carries reorder points that surface what is running out. There is no plan: no buyout schedule, no long-lead item register, no procurement milestone tied to the schedule activity that needs the material."
P11-REQ-015,Procurement Planning,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Quote requests carry a due date and tie to a project, and inventory carries reorder points that surface what is running out. There is no plan: no buyout schedule, no long-lead item register, no procurement milestone tied to the schedule activity that needs the material."
P11-REQ-016,Procurement Planning,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Quote requests carry a due date and tie to a project, and inventory carries reorder points that surface what is running out. There is no plan: no buyout schedule, no long-lead item register, no procurement milestone tied to the schedule activity that needs the material."
P11-REQ-017,Procurement Planning,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Quote requests carry a due date and tie to a project, and inventory carries reorder points that surface what is running out. There is no plan: no buyout schedule, no long-lead item register, no procurement milestone tied to the schedule activity that needs the material."
P11-REQ-018,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-019,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-020,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-021,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-022,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-023,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-024,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-025,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-026,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-027,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-028,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-029,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-030,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-031,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-032,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-033,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-034,Supplier Management,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","Vendors carry codes, contacts and terms; the cross-company network carries an opt-in public profile and append-only ratings that a company cannot rewrite. There is no prequalification, no insurance or bonding check, no approved-vendor list gating who may be awarded, and no performance scorecard beyond the rating."
P11-REQ-035,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-036,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-037,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-038,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-039,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-040,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-041,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-042,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-043,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-044,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-045,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-046,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-047,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-048,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-049,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-050,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-051,Strategic Sourcing,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","The sourcing loop itself is complete and tested — request, responses, leveling that adds back excluded scope so quotes compare honestly, and an award that must state its reason. What is absent is everything around it: no category strategy, no spend analysis, no negotiation record, no framework agreement."
P11-REQ-052,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-053,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-054,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-055,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-056,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-057,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-058,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-059,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-060,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-061,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-062,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-063,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-064,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-065,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-066,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-067,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-068,Purchase Requisitions,not_verified,not_built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","No requisition, no request-to-buy, no approval of one, and no conversion into a purchase order. Buying begins at the quote request or the order itself."
P11-REQ-069,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-070,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-071,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-072,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-073,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-074,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-075,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-076,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-077,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-078,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-079,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-080,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-081,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-082,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-083,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-084,Purchase Orders,verified,built,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source",
P11-REQ-085,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-086,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-087,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-088,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-089,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-090,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-091,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-092,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-093,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-094,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-095,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-096,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-097,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
P11-REQ-098,Subcontract Procurement,not_verified,partial,,"authorized users can complete the function; required controls are enforced; all changes are timestamped; record traceable to tenant, company, project, user and source","A quote request and a purchase order can both be for subcontract work, and a subcontractor can be assigned as a resource. A subcontract is modeled as a purchase commitment rather than a contract with terms — the same finding P19 recorded — so there are no subcontract clauses, retainage or notice periods."
