requirement_id,domain,verification,domain_status,unmet_conditions,met_conditions,gap
P18-REQ-011,Material Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Procurement carries quotes, purchase orders, deliveries with dates and inventory with reorder points. No delivery is tied to the schedule activity that needs it, so a late delivery does not appear as a schedule constraint."
P18-REQ-012,Subcontractor Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"resource_assignments carries a subcontractor kind against a vendor, and procurement carries subcontract quotes and commitments. A subcontract is not tied to the activities it covers, and a subcontractor has no schedule of their own to coordinate."
P18-REQ-013,Look-Ahead Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"There is a Look-ahead button on the schedule screen and nothing behind it. No three or six week window, no constraint screening, no make-ready."
P18-REQ-014,Last Planner & Commitments,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"No weekly work plan, no commitments made by the people doing the work, no percent plan complete, no reasons for variance."
P18-REQ-015,Pull Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"No pull session, no sticky-note plan captured as logic, no milestone worked backwards from."
P18-REQ-016,Milestones & Contract Dates,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-017,Baseline Management,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-018,Schedule Update Cycle,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Every calculation records its data date and calculations are append-only, so the sequence of updates is preserved and each is comparable to the baseline. There is no period object: nothing closes an update, locks the dates it reported, or refuses progress recorded against a closed period."
P18-REQ-019,Progress Measurement,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Installed quantity is recorded against budget, daily reports carry measured production, and the achieved rate is a generated column that cannot disagree with its inputs. percent_complete is a separate stored column that can disagree with installed divided by budgeted; nothing derives one from the other, which is the same shape of defect this phase's finding was about."
P18-REQ-020,Cost & Schedule Integration,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Activities carry the estimate line they were budgeted from and the task holding budgeted and actual cost and hours, so cost and schedule share a spine. There is no earned value: nothing computes budgeted cost of work performed, schedule variance in money, or a performance index."
P18-REQ-021,Constraint Management,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Date constraints are built and honored, with a warning when one contradicts the logic. Field constraints are not: nothing models an open RFI, a missing permit or an undelivered material as a constraint with an owner and a need-by date, so the blockers a look-ahead meeting is actually about are invisible."
P18-REQ-022,Weather & Calendar Impacts,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A NOAA connector rolls hourly observations into the site's calendar day, daily reports carry weather, and calendar efficiency de-rates production for weather in estimating. Nothing turns a weather day into a non-working day on the schedule calendar or into a time-extension entitlement."
P18-REQ-023,Schedule Risk Analysis,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Scenario pricing exists for estimates. Nothing applies three-point durations or simulation to the schedule, so there is no probabilistic completion date."
P18-REQ-024,Recovery & Acceleration,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A baseline can be taken with a recovery reason, which records that it happened. Nothing models crashing an activity, the cost of acceleration, or the trade-off between them."
P18-REQ-025,Delay & Impact Analysis,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Contracts carry notice clauses and claims carry database-derived deadlines, and baselines now make variance measurable per activity and for the project finish. There is no time impact analysis: no fragnet inserted into the logic, no windows analysis, no separation of excusable from compensable delay."
P18-REQ-026,Portfolio Capacity Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,Everything is per project. Nothing aggregates resource demand across projects or compares it with what the company can crew.
P18-REQ-027,What-If & Scenario Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The engine is pure and could be run twice, but nothing stores, names or compares two schedule scenarios, so a what-if leaves no record anyone can review."
P18-REQ-028,AI Schedule Intelligence,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The one AI agent analyzes documents. Nothing assists with a schedule, and under RULE-008 anything that did would propose rather than apply."
P18-REQ-029,Scheduling Digital Twin,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally, because nothing here implements it."
P18-REQ-030,Enterprise Scheduling Core,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-031,CPM Scheduling,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-032,Work Breakdown Structure,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A WBS code is a text column on activities and tasks, and project tasks nest through parent_task_id. Schedule activities do not roll up: there are no summary activities, so a WBS level has no dates, duration or float of its own."
P18-REQ-033,Calendars & Shifts,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Calendars are built, with holidays, exception working days and hours per day. A shift is a scalar; there is no second shift, no night differential, and no shift pattern an activity can be scheduled onto."
P18-REQ-034,Resource Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-035,Resource Loading,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Assignments carry an allocation fraction and dates, so demand is recorded and a machine cannot be double-booked. Nothing aggregates demand into a period-by-period load, and no resource declares a capacity to be loaded against, so there is no over-allocation to see."
P18-REQ-036,Resource Leveling,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,Nothing shifts activities within their float to smooth resource demand. Bid leveling exists in procurement and is a different thing entirely.
P18-REQ-037,Crew Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-038,Equipment Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-039,Truck & Haul Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The trucking engine computes cycle times, truck counts and haul cost for estimating. Nothing schedules hauls against the calendar or assigns trucks to days, so a haul plan is a cost figure rather than a plan."
P18-REQ-040,Material Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Procurement carries quotes, purchase orders, deliveries with dates and inventory with reorder points. No delivery is tied to the schedule activity that needs it, so a late delivery does not appear as a schedule constraint."
P18-REQ-041,Subcontractor Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"resource_assignments carries a subcontractor kind against a vendor, and procurement carries subcontract quotes and commitments. A subcontract is not tied to the activities it covers, and a subcontractor has no schedule of their own to coordinate."
P18-REQ-042,Look-Ahead Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"There is a Look-ahead button on the schedule screen and nothing behind it. No three or six week window, no constraint screening, no make-ready."
P18-REQ-043,Last Planner & Commitments,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"No weekly work plan, no commitments made by the people doing the work, no percent plan complete, no reasons for variance."
P18-REQ-044,Pull Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"No pull session, no sticky-note plan captured as logic, no milestone worked backwards from."
P18-REQ-045,Milestones & Contract Dates,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-046,Baseline Management,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-047,Schedule Update Cycle,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Every calculation records its data date and calculations are append-only, so the sequence of updates is preserved and each is comparable to the baseline. There is no period object: nothing closes an update, locks the dates it reported, or refuses progress recorded against a closed period."
P18-REQ-048,Progress Measurement,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Installed quantity is recorded against budget, daily reports carry measured production, and the achieved rate is a generated column that cannot disagree with its inputs. percent_complete is a separate stored column that can disagree with installed divided by budgeted; nothing derives one from the other, which is the same shape of defect this phase's finding was about."
P18-REQ-049,Cost & Schedule Integration,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Activities carry the estimate line they were budgeted from and the task holding budgeted and actual cost and hours, so cost and schedule share a spine. There is no earned value: nothing computes budgeted cost of work performed, schedule variance in money, or a performance index."
P18-REQ-050,Constraint Management,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Date constraints are built and honored, with a warning when one contradicts the logic. Field constraints are not: nothing models an open RFI, a missing permit or an undelivered material as a constraint with an owner and a need-by date, so the blockers a look-ahead meeting is actually about are invisible."
P18-REQ-051,Weather & Calendar Impacts,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A NOAA connector rolls hourly observations into the site's calendar day, daily reports carry weather, and calendar efficiency de-rates production for weather in estimating. Nothing turns a weather day into a non-working day on the schedule calendar or into a time-extension entitlement."
P18-REQ-052,Schedule Risk Analysis,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Scenario pricing exists for estimates. Nothing applies three-point durations or simulation to the schedule, so there is no probabilistic completion date."
P18-REQ-053,Recovery & Acceleration,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A baseline can be taken with a recovery reason, which records that it happened. Nothing models crashing an activity, the cost of acceleration, or the trade-off between them."
P18-REQ-054,Delay & Impact Analysis,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Contracts carry notice clauses and claims carry database-derived deadlines, and baselines now make variance measurable per activity and for the project finish. There is no time impact analysis: no fragnet inserted into the logic, no windows analysis, no separation of excusable from compensable delay."
P18-REQ-055,Portfolio Capacity Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,Everything is per project. Nothing aggregates resource demand across projects or compares it with what the company can crew.
P18-REQ-056,What-If & Scenario Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The engine is pure and could be run twice, but nothing stores, names or compares two schedule scenarios, so a what-if leaves no record anyone can review."
P18-REQ-057,AI Schedule Intelligence,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The one AI agent analyzes documents. Nothing assists with a schedule, and under RULE-008 anything that did would propose rather than apply."
P18-REQ-058,Scheduling Digital Twin,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally, because nothing here implements it."
P18-REQ-059,Enterprise Scheduling Core,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-060,CPM Scheduling,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-061,Work Breakdown Structure,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A WBS code is a text column on activities and tasks, and project tasks nest through parent_task_id. Schedule activities do not roll up: there are no summary activities, so a WBS level has no dates, duration or float of its own."
P18-REQ-062,Calendars & Shifts,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Calendars are built, with holidays, exception working days and hours per day. A shift is a scalar; there is no second shift, no night differential, and no shift pattern an activity can be scheduled onto."
P18-REQ-063,Resource Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-064,Resource Loading,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Assignments carry an allocation fraction and dates, so demand is recorded and a machine cannot be double-booked. Nothing aggregates demand into a period-by-period load, and no resource declares a capacity to be loaded against, so there is no over-allocation to see."
P18-REQ-065,Resource Leveling,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,Nothing shifts activities within their float to smooth resource demand. Bid leveling exists in procurement and is a different thing entirely.
P18-REQ-066,Crew Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-067,Equipment Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-068,Truck & Haul Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The trucking engine computes cycle times, truck counts and haul cost for estimating. Nothing schedules hauls against the calendar or assigns trucks to days, so a haul plan is a cost figure rather than a plan."
P18-REQ-069,Material Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Procurement carries quotes, purchase orders, deliveries with dates and inventory with reorder points. No delivery is tied to the schedule activity that needs it, so a late delivery does not appear as a schedule constraint."
P18-REQ-070,Subcontractor Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"resource_assignments carries a subcontractor kind against a vendor, and procurement carries subcontract quotes and commitments. A subcontract is not tied to the activities it covers, and a subcontractor has no schedule of their own to coordinate."
P18-REQ-071,Look-Ahead Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"There is a Look-ahead button on the schedule screen and nothing behind it. No three or six week window, no constraint screening, no make-ready."
P18-REQ-072,Last Planner & Commitments,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"No weekly work plan, no commitments made by the people doing the work, no percent plan complete, no reasons for variance."
P18-REQ-073,Pull Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"No pull session, no sticky-note plan captured as logic, no milestone worked backwards from."
P18-REQ-074,Milestones & Contract Dates,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-075,Baseline Management,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-076,Schedule Update Cycle,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Every calculation records its data date and calculations are append-only, so the sequence of updates is preserved and each is comparable to the baseline. There is no period object: nothing closes an update, locks the dates it reported, or refuses progress recorded against a closed period."
P18-REQ-077,Progress Measurement,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Installed quantity is recorded against budget, daily reports carry measured production, and the achieved rate is a generated column that cannot disagree with its inputs. percent_complete is a separate stored column that can disagree with installed divided by budgeted; nothing derives one from the other, which is the same shape of defect this phase's finding was about."
P18-REQ-078,Cost & Schedule Integration,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Activities carry the estimate line they were budgeted from and the task holding budgeted and actual cost and hours, so cost and schedule share a spine. There is no earned value: nothing computes budgeted cost of work performed, schedule variance in money, or a performance index."
P18-REQ-079,Constraint Management,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Date constraints are built and honored, with a warning when one contradicts the logic. Field constraints are not: nothing models an open RFI, a missing permit or an undelivered material as a constraint with an owner and a need-by date, so the blockers a look-ahead meeting is actually about are invisible."
P18-REQ-080,Weather & Calendar Impacts,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A NOAA connector rolls hourly observations into the site's calendar day, daily reports carry weather, and calendar efficiency de-rates production for weather in estimating. Nothing turns a weather day into a non-working day on the schedule calendar or into a time-extension entitlement."
P18-REQ-081,Schedule Risk Analysis,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Scenario pricing exists for estimates. Nothing applies three-point durations or simulation to the schedule, so there is no probabilistic completion date."
P18-REQ-082,Recovery & Acceleration,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A baseline can be taken with a recovery reason, which records that it happened. Nothing models crashing an activity, the cost of acceleration, or the trade-off between them."
P18-REQ-083,Delay & Impact Analysis,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Contracts carry notice clauses and claims carry database-derived deadlines, and baselines now make variance measurable per activity and for the project finish. There is no time impact analysis: no fragnet inserted into the logic, no windows analysis, no separation of excusable from compensable delay."
P18-REQ-084,Portfolio Capacity Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,Everything is per project. Nothing aggregates resource demand across projects or compares it with what the company can crew.
P18-REQ-085,What-If & Scenario Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The engine is pure and could be run twice, but nothing stores, names or compares two schedule scenarios, so a what-if leaves no record anyone can review."
P18-REQ-086,AI Schedule Intelligence,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The one AI agent analyzes documents. Nothing assists with a schedule, and under RULE-008 anything that did would propose rather than apply."
P18-REQ-087,Scheduling Digital Twin,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally, because nothing here implements it."
P18-REQ-088,Enterprise Scheduling Core,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-089,CPM Scheduling,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-090,Work Breakdown Structure,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A WBS code is a text column on activities and tasks, and project tasks nest through parent_task_id. Schedule activities do not roll up: there are no summary activities, so a WBS level has no dates, duration or float of its own."
P18-REQ-091,Calendars & Shifts,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Calendars are built, with holidays, exception working days and hours per day. A shift is a scalar; there is no second shift, no night differential, and no shift pattern an activity can be scheduled onto."
P18-REQ-092,Resource Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-093,Resource Loading,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Assignments carry an allocation fraction and dates, so demand is recorded and a machine cannot be double-booked. Nothing aggregates demand into a period-by-period load, and no resource declares a capacity to be loaded against, so there is no over-allocation to see."
P18-REQ-094,Resource Leveling,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,Nothing shifts activities within their float to smooth resource demand. Bid leveling exists in procurement and is a different thing entirely.
P18-REQ-095,Crew Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-096,Equipment Planning,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-097,Truck & Haul Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The trucking engine computes cycle times, truck counts and haul cost for estimating. Nothing schedules hauls against the calendar or assigns trucks to days, so a haul plan is a cost figure rather than a plan."
P18-REQ-098,Material Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Procurement carries quotes, purchase orders, deliveries with dates and inventory with reorder points. No delivery is tied to the schedule activity that needs it, so a late delivery does not appear as a schedule constraint."
P18-REQ-099,Subcontractor Planning,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"resource_assignments carries a subcontractor kind against a vendor, and procurement carries subcontract quotes and commitments. A subcontract is not tied to the activities it covers, and a subcontractor has no schedule of their own to coordinate."
P18-REQ-100,Look-Ahead Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"There is a Look-ahead button on the schedule screen and nothing behind it. No three or six week window, no constraint screening, no make-ready."
P18-REQ-101,Last Planner & Commitments,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"No weekly work plan, no commitments made by the people doing the work, no percent plan complete, no reasons for variance."
P18-REQ-102,Pull Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"No pull session, no sticky-note plan captured as logic, no milestone worked backwards from."
P18-REQ-103,Milestones & Contract Dates,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-104,Baseline Management,verified,built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,
P18-REQ-105,Schedule Update Cycle,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Every calculation records its data date and calculations are append-only, so the sequence of updates is preserved and each is comparable to the baseline. There is no period object: nothing closes an update, locks the dates it reported, or refuses progress recorded against a closed period."
P18-REQ-106,Progress Measurement,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Installed quantity is recorded against budget, daily reports carry measured production, and the achieved rate is a generated column that cannot disagree with its inputs. percent_complete is a separate stored column that can disagree with installed divided by budgeted; nothing derives one from the other, which is the same shape of defect this phase's finding was about."
P18-REQ-107,Cost & Schedule Integration,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Activities carry the estimate line they were budgeted from and the task holding budgeted and actual cost and hours, so cost and schedule share a spine. There is no earned value: nothing computes budgeted cost of work performed, schedule variance in money, or a performance index."
P18-REQ-108,Constraint Management,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Date constraints are built and honored, with a warning when one contradicts the logic. Field constraints are not: nothing models an open RFI, a missing permit or an undelivered material as a constraint with an owner and a need-by date, so the blockers a look-ahead meeting is actually about are invisible."
P18-REQ-109,Weather & Calendar Impacts,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A NOAA connector rolls hourly observations into the site's calendar day, daily reports carry weather, and calendar efficiency de-rates production for weather in estimating. Nothing turns a weather day into a non-working day on the schedule calendar or into a time-extension entitlement."
P18-REQ-110,Schedule Risk Analysis,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Scenario pricing exists for estimates. Nothing applies three-point durations or simulation to the schedule, so there is no probabilistic completion date."
P18-REQ-111,Recovery & Acceleration,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"A baseline can be taken with a recovery reason, which records that it happened. Nothing models crashing an activity, the cost of acceleration, or the trade-off between them."
P18-REQ-112,Delay & Impact Analysis,not_verified,partial,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"Contracts carry notice clauses and claims carry database-derived deadlines, and baselines now make variance measurable per activity and for the project finish. There is no time impact analysis: no fragnet inserted into the logic, no windows analysis, no separation of excusable from compensable delay."
P18-REQ-113,Portfolio Capacity Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,Everything is per project. Nothing aggregates resource demand across projects or compares it with what the company can crew.
P18-REQ-114,What-If & Scenario Planning,not_verified,not_built,,schedule calculation; resource/calendar context; baseline/update governance; permission boundaries; linked operational evidence; mapped test results,"The engine is pure and could be run twice, but nothing stores, names or compares two schedule scenarios, so a what-if leaves no record anyone can review."
