requirement_id,domain,priority,requirement,acceptance_criteria,version
P17-REQ-018,Machine Telemetry Integration,Must,"GrounUp shall provide governed machine telemetry integration capability 18 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 18 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-019,Operator Interface,Must,"GrounUp shall provide governed operator interface capability 19 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 19 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-020,Safety & Exclusion Controls,Must,"GrounUp shall provide governed safety & exclusion controls capability 20 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 20 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-021,Design Change Management,Must,"GrounUp shall provide governed design change management capability 21 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 21 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-022,As-Built & Production Capture,Must,"GrounUp shall provide governed as-built & production capture capability 22 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 22 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-023,Quality Assurance,Must,"GrounUp shall provide governed quality assurance capability 23 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 23 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-024,Field Automation,Must,"GrounUp shall provide governed field automation capability 24 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 24 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-025,Remote Support & Diagnostics,Must,"GrounUp shall provide governed remote support & diagnostics capability 25 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 25 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-026,Device & Firmware Management,Must,"GrounUp shall provide governed device & firmware management capability 26 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 26 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-027,Vendor/Platform Interoperability,Must,"GrounUp shall provide governed vendor/platform interoperability capability 27 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 27 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-028,AI Machine Intelligence,Must,"GrounUp shall provide governed ai machine intelligence capability 28 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 28 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-029,Machine Control Digital Twin,Must,"GrounUp shall provide governed machine control digital twin capability 29 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 29 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-030,Machine Control Core,Must,"GrounUp shall provide governed machine control core capability 30 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 30 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-031,GPS/GNSS Positioning,Must,"GrounUp shall provide governed gps/gnss positioning capability 31 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 31 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-032,Localization & Calibration,Must,"GrounUp shall provide governed localization & calibration capability 32 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 32 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-033,3D Models & Surfaces,Must,"GrounUp shall provide governed 3d models & surfaces capability 33 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 33 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-034,2D Guidance,Must,"GrounUp shall provide governed 2d guidance capability 34 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 34 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-035,3D Guidance,Must,"GrounUp shall provide governed 3d guidance capability 35 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 35 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-036,Automatic Grade Control,Must,"GrounUp shall provide governed automatic grade control capability 36 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 36 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-037,Excavator Guidance,Must,"GrounUp shall provide governed excavator guidance capability 37 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 37 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-038,Dozer Guidance,Must,"GrounUp shall provide governed dozer guidance capability 38 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 38 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-039,Grader Guidance,Must,"GrounUp shall provide governed grader guidance capability 39 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 39 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-040,Compactor Guidance,Must,"GrounUp shall provide governed compactor guidance capability 40 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 40 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-041,Loader & Material Handling,Must,"GrounUp shall provide governed loader & material handling capability 41 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 41 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-042,Paver/Milling Guidance,Must,"GrounUp shall provide governed paver/milling guidance capability 42 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 42 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-043,Trenching & Utilities,Must,"GrounUp shall provide governed trenching & utilities capability 43 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 43 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-044,Road & Highway Machine Control,Must,"GrounUp shall provide governed road & highway machine control capability 44 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 44 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-045,Site Models & Job Files,Must,"GrounUp shall provide governed site models & job files capability 45 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 45 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-046,Field Data Sync,Must,"GrounUp shall provide governed field data sync capability 46 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 46 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-047,Machine Telemetry Integration,Must,"GrounUp shall provide governed machine telemetry integration capability 47 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 47 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-048,Operator Interface,Must,"GrounUp shall provide governed operator interface capability 48 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 48 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-049,Safety & Exclusion Controls,Must,"GrounUp shall provide governed safety & exclusion controls capability 49 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 49 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-050,Design Change Management,Must,"GrounUp shall provide governed design change management capability 50 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 50 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-051,As-Built & Production Capture,Must,"GrounUp shall provide governed as-built & production capture capability 51 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 51 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-052,Quality Assurance,Must,"GrounUp shall provide governed quality assurance capability 52 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 52 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-053,Field Automation,Must,"GrounUp shall provide governed field automation capability 53 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 53 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-054,Remote Support & Diagnostics,Must,"GrounUp shall provide governed remote support & diagnostics capability 54 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 54 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-055,Device & Firmware Management,Must,"GrounUp shall provide governed device & firmware management capability 55 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 55 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-056,Vendor/Platform Interoperability,Must,"GrounUp shall provide governed vendor/platform interoperability capability 56 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 56 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-057,AI Machine Intelligence,Must,"GrounUp shall provide governed ai machine intelligence capability 57 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 57 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-058,Machine Control Digital Twin,Must,"GrounUp shall provide governed machine control digital twin capability 58 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 58 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-059,Machine Control Core,Must,"GrounUp shall provide governed machine control core capability 59 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 59 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-060,GPS/GNSS Positioning,Must,"GrounUp shall provide governed gps/gnss positioning capability 60 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 60 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-061,Localization & Calibration,Must,"GrounUp shall provide governed localization & calibration capability 61 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 61 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-062,3D Models & Surfaces,Must,"GrounUp shall provide governed 3d models & surfaces capability 62 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 62 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-063,2D Guidance,Must,"GrounUp shall provide governed 2d guidance capability 63 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 63 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-064,3D Guidance,Must,"GrounUp shall provide governed 3d guidance capability 64 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 64 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-065,Automatic Grade Control,Must,"GrounUp shall provide governed automatic grade control capability 65 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 65 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-066,Excavator Guidance,Must,"GrounUp shall provide governed excavator guidance capability 66 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 66 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-067,Dozer Guidance,Must,"GrounUp shall provide governed dozer guidance capability 67 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 67 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-068,Grader Guidance,Must,"GrounUp shall provide governed grader guidance capability 68 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 68 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-069,Compactor Guidance,Must,"GrounUp shall provide governed compactor guidance capability 69 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 69 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-070,Loader & Material Handling,Must,"GrounUp shall provide governed loader & material handling capability 70 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 70 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-071,Paver/Milling Guidance,Must,"GrounUp shall provide governed paver/milling guidance capability 71 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 71 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-072,Trenching & Utilities,Must,"GrounUp shall provide governed trenching & utilities capability 72 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 72 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-073,Road & Highway Machine Control,Must,"GrounUp shall provide governed road & highway machine control capability 73 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 73 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-074,Site Models & Job Files,Must,"GrounUp shall provide governed site models & job files capability 74 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 74 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-075,Field Data Sync,Must,"GrounUp shall provide governed field data sync capability 75 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 75 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-076,Machine Telemetry Integration,Must,"GrounUp shall provide governed machine telemetry integration capability 76 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 76 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-077,Operator Interface,Must,"GrounUp shall provide governed operator interface capability 77 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 77 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-078,Safety & Exclusion Controls,Must,"GrounUp shall provide governed safety & exclusion controls capability 78 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 78 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-079,Design Change Management,Must,"GrounUp shall provide governed design change management capability 79 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 79 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-080,As-Built & Production Capture,Must,"GrounUp shall provide governed as-built & production capture capability 80 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 80 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-081,Quality Assurance,Must,"GrounUp shall provide governed quality assurance capability 81 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 81 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-082,Field Automation,Must,"GrounUp shall provide governed field automation capability 82 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 82 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-083,Remote Support & Diagnostics,Must,"GrounUp shall provide governed remote support & diagnostics capability 83 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 83 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-084,Device & Firmware Management,Must,"GrounUp shall provide governed device & firmware management capability 84 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 84 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-085,Vendor/Platform Interoperability,Must,"GrounUp shall provide governed vendor/platform interoperability capability 85 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 85 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-086,AI Machine Intelligence,Must,"GrounUp shall provide governed ai machine intelligence capability 86 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 86 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-087,Machine Control Digital Twin,Must,"GrounUp shall provide governed machine control digital twin capability 87 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 87 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-088,Machine Control Core,Must,"GrounUp shall provide governed machine control core capability 88 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 88 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-089,GPS/GNSS Positioning,Must,"GrounUp shall provide governed gps/gnss positioning capability 89 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 89 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
P17-REQ-090,Localization & Calibration,Must,"GrounUp shall provide governed localization & calibration capability 90 with project/machine scope, approved model revision, localization/reference metadata, permissions, safety controls, lineage and auditable field evidence.","Verify requirement 90 using approved design/localization inputs, compatible device context, safety and quality gates, operator authority, synchronization behavior and mapped test evidence.",v1.0.0
