requirement_id,test_id,engine_id,api_id,ui_id,status
P14-REQ-099,P14-TST-099,P14-ENG-019,P14-API-049,P14-UI-029,Mapped
P14-REQ-100,P14-TST-100,P14-ENG-020,P14-API-050,P14-UI-030,Mapped
P14-REQ-101,P14-TST-101,P14-ENG-021,P14-API-001,P14-UI-031,Mapped
P14-REQ-102,P14-TST-102,P14-ENG-022,P14-API-002,P14-UI-032,Mapped
P14-REQ-103,P14-TST-103,P14-ENG-023,P14-API-003,P14-UI-033,Mapped
P14-REQ-104,P14-TST-104,P14-ENG-024,P14-API-004,P14-UI-034,Mapped
P14-REQ-105,P14-TST-105,P14-ENG-025,P14-API-005,P14-UI-035,Mapped
P14-REQ-106,P14-TST-106,P14-ENG-026,P14-API-006,P14-UI-001,Mapped
P14-REQ-107,P14-TST-107,P14-ENG-027,P14-API-007,P14-UI-002,Mapped
P14-REQ-108,P14-TST-108,P14-ENG-028,P14-API-008,P14-UI-003,Mapped
P14-REQ-109,P14-TST-109,P14-ENG-029,P14-API-009,P14-UI-004,Mapped
P14-REQ-110,P14-TST-110,P14-ENG-030,P14-API-010,P14-UI-005,Mapped
P14-REQ-111,P14-TST-111,P14-ENG-031,P14-API-011,P14-UI-006,Mapped
P14-REQ-112,P14-TST-112,P14-ENG-032,P14-API-012,P14-UI-007,Mapped
P14-REQ-113,P14-TST-113,P14-ENG-033,P14-API-013,P14-UI-008,Mapped
P14-REQ-114,P14-TST-114,P14-ENG-034,P14-API-014,P14-UI-009,Mapped
P14-REQ-115,P14-TST-115,P14-ENG-035,P14-API-015,P14-UI-010,Mapped
P14-REQ-116,P14-TST-116,P14-ENG-036,P14-API-016,P14-UI-011,Mapped
P14-REQ-117,P14-TST-117,P14-ENG-037,P14-API-017,P14-UI-012,Mapped
P14-REQ-118,P14-TST-118,P14-ENG-038,P14-API-018,P14-UI-013,Mapped
P14-REQ-119,P14-TST-119,P14-ENG-039,P14-API-019,P14-UI-014,Mapped
P14-REQ-120,P14-TST-120,P14-ENG-040,P14-API-020,P14-UI-015,Mapped
P14-REQ-121,P14-TST-121,P14-ENG-001,P14-API-021,P14-UI-016,Mapped
P14-REQ-122,P14-TST-122,P14-ENG-002,P14-API-022,P14-UI-017,Mapped
P14-REQ-123,P14-TST-123,P14-ENG-003,P14-API-023,P14-UI-018,Mapped
P14-REQ-124,P14-TST-124,P14-ENG-004,P14-API-024,P14-UI-019,Mapped
P14-REQ-125,P14-TST-125,P14-ENG-005,P14-API-025,P14-UI-020,Mapped
P14-REQ-126,P14-TST-126,P14-ENG-006,P14-API-026,P14-UI-021,Mapped
P14-REQ-127,P14-TST-127,P14-ENG-007,P14-API-027,P14-UI-022,Mapped
P14-REQ-128,P14-TST-128,P14-ENG-008,P14-API-028,P14-UI-023,Mapped
P14-REQ-129,P14-TST-129,P14-ENG-009,P14-API-029,P14-UI-024,Mapped
P14-REQ-130,P14-TST-130,P14-ENG-010,P14-API-030,P14-UI-025,Mapped
P14-REQ-131,P14-TST-131,P14-ENG-011,P14-API-031,P14-UI-026,Mapped
P14-REQ-132,P14-TST-132,P14-ENG-012,P14-API-032,P14-UI-027,Mapped
P14-REQ-133,P14-TST-133,P14-ENG-013,P14-API-033,P14-UI-028,Mapped
P14-REQ-134,P14-TST-134,P14-ENG-014,P14-API-034,P14-UI-029,Mapped
P14-REQ-135,P14-TST-135,P14-ENG-015,P14-API-035,P14-UI-030,Mapped
P14-REQ-136,P14-TST-136,P14-ENG-016,P14-API-036,P14-UI-031,Mapped
P14-REQ-137,P14-TST-137,P14-ENG-017,P14-API-037,P14-UI-032,Mapped
P14-REQ-138,P14-TST-138,P14-ENG-018,P14-API-038,P14-UI-033,Mapped
P14-REQ-139,P14-TST-139,P14-ENG-019,P14-API-039,P14-UI-034,Mapped
P14-REQ-140,P14-TST-140,P14-ENG-020,P14-API-040,P14-UI-035,Mapped
P14-REQ-141,P14-TST-141,P14-ENG-021,P14-API-041,P14-UI-001,Mapped
P14-REQ-142,P14-TST-142,P14-ENG-022,P14-API-042,P14-UI-002,Mapped
P14-REQ-143,P14-TST-143,P14-ENG-023,P14-API-043,P14-UI-003,Mapped
P14-REQ-144,P14-TST-144,P14-ENG-024,P14-API-044,P14-UI-004,Mapped
P14-REQ-145,P14-TST-145,P14-ENG-025,P14-API-045,P14-UI-005,Mapped
P14-REQ-146,P14-TST-146,P14-ENG-026,P14-API-046,P14-UI-006,Mapped
P14-REQ-147,P14-TST-147,P14-ENG-027,P14-API-047,P14-UI-007,Mapped
P14-REQ-148,P14-TST-148,P14-ENG-028,P14-API-048,P14-UI-008,Mapped
P14-REQ-149,P14-TST-149,P14-ENG-029,P14-API-049,P14-UI-009,Mapped
P14-REQ-150,P14-TST-150,P14-ENG-030,P14-API-050,P14-UI-010,Mapped
P14-REQ-151,P14-TST-151,P14-ENG-031,P14-API-001,P14-UI-011,Mapped
P14-REQ-152,P14-TST-152,P14-ENG-032,P14-API-002,P14-UI-012,Mapped
P14-REQ-153,P14-TST-153,P14-ENG-033,P14-API-003,P14-UI-013,Mapped
P14-REQ-154,P14-TST-154,P14-ENG-034,P14-API-004,P14-UI-014,Mapped
P14-REQ-155,P14-TST-155,P14-ENG-035,P14-API-005,P14-UI-015,Mapped
P14-REQ-156,P14-TST-156,P14-ENG-036,P14-API-006,P14-UI-016,Mapped
P14-REQ-157,P14-TST-157,P14-ENG-037,P14-API-007,P14-UI-017,Mapped
P14-REQ-158,P14-TST-158,P14-ENG-038,P14-API-008,P14-UI-018,Mapped
P14-REQ-159,P14-TST-159,P14-ENG-039,P14-API-009,P14-UI-019,Mapped
P14-REQ-160,P14-TST-160,P14-ENG-040,P14-API-010,P14-UI-020,Mapped
P14-REQ-161,P14-TST-161,P14-ENG-001,P14-API-011,P14-UI-021,Mapped
P14-REQ-162,P14-TST-162,P14-ENG-002,P14-API-012,P14-UI-022,Mapped
P14-REQ-163,P14-TST-163,P14-ENG-003,P14-API-013,P14-UI-023,Mapped
P14-REQ-164,P14-TST-164,P14-ENG-004,P14-API-014,P14-UI-024,Mapped
P14-REQ-165,P14-TST-165,P14-ENG-005,P14-API-015,P14-UI-025,Mapped
P14-REQ-166,P14-TST-166,P14-ENG-006,P14-API-016,P14-UI-026,Mapped
P14-REQ-167,P14-TST-167,P14-ENG-007,P14-API-017,P14-UI-027,Mapped
P14-REQ-168,P14-TST-168,P14-ENG-008,P14-API-018,P14-UI-028,Mapped
P14-REQ-169,P14-TST-169,P14-ENG-009,P14-API-019,P14-UI-029,Mapped
P14-REQ-170,P14-TST-170,P14-ENG-010,P14-API-020,P14-UI-030,Mapped
P14-REQ-171,P14-TST-171,P14-ENG-011,P14-API-021,P14-UI-031,Mapped
P14-REQ-172,P14-TST-172,P14-ENG-012,P14-API-022,P14-UI-032,Mapped
P14-REQ-173,P14-TST-173,P14-ENG-013,P14-API-023,P14-UI-033,Mapped
P14-REQ-174,P14-TST-174,P14-ENG-014,P14-API-024,P14-UI-034,Mapped
P14-REQ-175,P14-TST-175,P14-ENG-015,P14-API-025,P14-UI-035,Mapped
P14-REQ-176,P14-TST-176,P14-ENG-016,P14-API-026,P14-UI-001,Mapped
P14-REQ-177,P14-TST-177,P14-ENG-017,P14-API-027,P14-UI-002,Mapped
P14-REQ-178,P14-TST-178,P14-ENG-018,P14-API-028,P14-UI-003,Mapped
P14-REQ-179,P14-TST-179,P14-ENG-019,P14-API-029,P14-UI-004,Mapped
P14-REQ-180,P14-TST-180,P14-ENG-020,P14-API-030,P14-UI-005,Mapped
P14-REQ-181,P14-TST-181,P14-ENG-021,P14-API-031,P14-UI-006,Mapped
P14-REQ-182,P14-TST-182,P14-ENG-022,P14-API-032,P14-UI-007,Mapped
P14-REQ-183,P14-TST-183,P14-ENG-023,P14-API-033,P14-UI-008,Mapped
P14-REQ-184,P14-TST-184,P14-ENG-024,P14-API-034,P14-UI-009,Mapped
P14-REQ-185,P14-TST-185,P14-ENG-025,P14-API-035,P14-UI-010,Mapped
P14-REQ-186,P14-TST-186,P14-ENG-026,P14-API-036,P14-UI-011,Mapped
P14-REQ-187,P14-TST-187,P14-ENG-027,P14-API-037,P14-UI-012,Mapped
P14-REQ-188,P14-TST-188,P14-ENG-028,P14-API-038,P14-UI-013,Mapped
P14-REQ-189,P14-TST-189,P14-ENG-029,P14-API-039,P14-UI-014,Mapped
P14-REQ-190,P14-TST-190,P14-ENG-030,P14-API-040,P14-UI-015,Mapped
P14-REQ-191,P14-TST-191,P14-ENG-031,P14-API-041,P14-UI-016,Mapped
P14-REQ-192,P14-TST-192,P14-ENG-032,P14-API-042,P14-UI-017,Mapped
P14-REQ-193,P14-TST-193,P14-ENG-033,P14-API-043,P14-UI-018,Mapped
P14-REQ-194,P14-TST-194,P14-ENG-034,P14-API-044,P14-UI-019,Mapped
P14-REQ-195,P14-TST-195,P14-ENG-035,P14-API-045,P14-UI-020,Mapped
P14-REQ-196,P14-TST-196,P14-ENG-036,P14-API-046,P14-UI-021,Mapped
P14-REQ-197,P14-TST-197,P14-ENG-037,P14-API-047,P14-UI-022,Mapped
P14-REQ-198,P14-TST-198,P14-ENG-038,P14-API-048,P14-UI-023,Mapped
P14-REQ-199,P14-TST-199,P14-ENG-039,P14-API-049,P14-UI-024,Mapped
P14-REQ-200,P14-TST-200,P14-ENG-040,P14-API-050,P14-UI-025,Mapped
P14-REQ-201,P14-TST-201,P14-ENG-001,P14-API-001,P14-UI-026,Mapped
P14-REQ-202,P14-TST-202,P14-ENG-002,P14-API-002,P14-UI-027,Mapped
P14-REQ-203,P14-TST-203,P14-ENG-003,P14-API-003,P14-UI-028,Mapped
P14-REQ-204,P14-TST-204,P14-ENG-004,P14-API-004,P14-UI-029,Mapped
P14-REQ-205,P14-TST-205,P14-ENG-005,P14-API-005,P14-UI-030,Mapped
P14-REQ-206,P14-TST-206,P14-ENG-006,P14-API-006,P14-UI-031,Mapped
P14-REQ-207,P14-TST-207,P14-ENG-007,P14-API-007,P14-UI-032,Mapped
P14-REQ-208,P14-TST-208,P14-ENG-008,P14-API-008,P14-UI-033,Mapped
P14-REQ-209,P14-TST-209,P14-ENG-009,P14-API-009,P14-UI-034,Mapped
P14-REQ-210,P14-TST-210,P14-ENG-010,P14-API-010,P14-UI-035,Mapped
P14-REQ-211,P14-TST-211,P14-ENG-011,P14-API-011,P14-UI-001,Mapped
P14-REQ-212,P14-TST-212,P14-ENG-012,P14-API-012,P14-UI-002,Mapped
P14-REQ-213,P14-TST-213,P14-ENG-013,P14-API-013,P14-UI-003,Mapped
P14-REQ-214,P14-TST-214,P14-ENG-014,P14-API-014,P14-UI-004,Mapped
P14-REQ-215,P14-TST-215,P14-ENG-015,P14-API-015,P14-UI-005,Mapped
P14-REQ-216,P14-TST-216,P14-ENG-016,P14-API-016,P14-UI-006,Mapped
P14-REQ-217,P14-TST-217,P14-ENG-017,P14-API-017,P14-UI-007,Mapped
P14-REQ-218,P14-TST-218,P14-ENG-018,P14-API-018,P14-UI-008,Mapped
P14-REQ-219,P14-TST-219,P14-ENG-019,P14-API-019,P14-UI-009,Mapped
P14-REQ-220,P14-TST-220,P14-ENG-020,P14-API-020,P14-UI-010,Mapped
P14-REQ-221,P14-TST-221,P14-ENG-021,P14-API-021,P14-UI-011,Mapped
P14-REQ-222,P14-TST-222,P14-ENG-022,P14-API-022,P14-UI-012,Mapped
P14-REQ-223,P14-TST-223,P14-ENG-023,P14-API-023,P14-UI-013,Mapped
P14-REQ-224,P14-TST-224,P14-ENG-024,P14-API-024,P14-UI-014,Mapped
P14-REQ-225,P14-TST-225,P14-ENG-025,P14-API-025,P14-UI-015,Mapped
P14-REQ-226,P14-TST-226,P14-ENG-026,P14-API-026,P14-UI-016,Mapped
P14-REQ-227,P14-TST-227,P14-ENG-027,P14-API-027,P14-UI-017,Mapped
P14-REQ-228,P14-TST-228,P14-ENG-028,P14-API-028,P14-UI-018,Mapped
P14-REQ-229,P14-TST-229,P14-ENG-029,P14-API-029,P14-UI-019,Mapped
P14-REQ-230,P14-TST-230,P14-ENG-030,P14-API-030,P14-UI-020,Mapped
P14-REQ-231,P14-TST-231,P14-ENG-031,P14-API-031,P14-UI-021,Mapped
P14-REQ-232,P14-TST-232,P14-ENG-032,P14-API-032,P14-UI-022,Mapped
P14-REQ-233,P14-TST-233,P14-ENG-033,P14-API-033,P14-UI-023,Mapped
P14-REQ-234,P14-TST-234,P14-ENG-034,P14-API-034,P14-UI-024,Mapped
P14-REQ-235,P14-TST-235,P14-ENG-035,P14-API-035,P14-UI-025,Mapped
P14-REQ-236,P14-TST-236,P14-ENG-036,P14-API-036,P14-UI-026,Mapped
P14-REQ-237,P14-TST-237,P14-ENG-037,P14-API-037,P14-UI-027,Mapped
P14-REQ-238,P14-TST-238,P14-ENG-038,P14-API-038,P14-UI-028,Mapped
P14-REQ-239,P14-TST-239,P14-ENG-039,P14-API-039,P14-UI-029,Mapped
P14-REQ-240,P14-TST-240,P14-ENG-040,P14-API-040,P14-UI-030,Mapped
P14-REQ-241,P14-TST-241,P14-ENG-001,P14-API-041,P14-UI-031,Mapped
P14-REQ-242,P14-TST-242,P14-ENG-002,P14-API-042,P14-UI-032,Mapped
P14-REQ-243,P14-TST-243,P14-ENG-003,P14-API-043,P14-UI-033,Mapped
P14-REQ-244,P14-TST-244,P14-ENG-004,P14-API-044,P14-UI-034,Mapped
P14-REQ-245,P14-TST-245,P14-ENG-005,P14-API-045,P14-UI-035,Mapped
P14-REQ-246,P14-TST-246,P14-ENG-006,P14-API-046,P14-UI-001,Mapped
P14-REQ-247,P14-TST-247,P14-ENG-007,P14-API-047,P14-UI-002,Mapped
P14-REQ-248,P14-TST-248,P14-ENG-008,P14-API-048,P14-UI-003,Mapped
P14-REQ-249,P14-TST-249,P14-ENG-009,P14-API-049,P14-UI-004,Mapped
P14-REQ-250,P14-TST-250,P14-ENG-010,P14-API-050,P14-UI-005,Mapped
P14-REQ-251,P14-TST-251,P14-ENG-011,P14-API-001,P14-UI-006,Mapped
P14-REQ-252,P14-TST-252,P14-ENG-012,P14-API-002,P14-UI-007,Mapped
P14-REQ-253,P14-TST-253,P14-ENG-013,P14-API-003,P14-UI-008,Mapped
P14-REQ-254,P14-TST-254,P14-ENG-014,P14-API-004,P14-UI-009,Mapped
P14-REQ-255,P14-TST-255,P14-ENG-015,P14-API-005,P14-UI-010,Mapped
P14-REQ-256,P14-TST-256,P14-ENG-016,P14-API-006,P14-UI-011,Mapped
P14-REQ-257,P14-TST-257,P14-ENG-017,P14-API-007,P14-UI-012,Mapped
P14-REQ-258,P14-TST-258,P14-ENG-018,P14-API-008,P14-UI-013,Mapped
P14-REQ-259,P14-TST-259,P14-ENG-019,P14-API-009,P14-UI-014,Mapped
P14-REQ-260,P14-TST-260,P14-ENG-020,P14-API-010,P14-UI-015,Mapped
P14-REQ-261,P14-TST-261,P14-ENG-021,P14-API-011,P14-UI-016,Mapped
P14-REQ-262,P14-TST-262,P14-ENG-022,P14-API-012,P14-UI-017,Mapped
P14-REQ-263,P14-TST-263,P14-ENG-023,P14-API-013,P14-UI-018,Mapped
P14-REQ-264,P14-TST-264,P14-ENG-024,P14-API-014,P14-UI-019,Mapped
P14-REQ-265,P14-TST-265,P14-ENG-025,P14-API-015,P14-UI-020,Mapped
P14-REQ-266,P14-TST-266,P14-ENG-026,P14-API-016,P14-UI-021,Mapped
P14-REQ-267,P14-TST-267,P14-ENG-027,P14-API-017,P14-UI-022,Mapped
P14-REQ-268,P14-TST-268,P14-ENG-028,P14-API-018,P14-UI-023,Mapped
P14-REQ-269,P14-TST-269,P14-ENG-029,P14-API-019,P14-UI-024,Mapped
P14-REQ-270,P14-TST-270,P14-ENG-030,P14-API-020,P14-UI-025,Mapped
P14-REQ-271,P14-TST-271,P14-ENG-031,P14-API-021,P14-UI-026,Mapped
P14-REQ-272,P14-TST-272,P14-ENG-032,P14-API-022,P14-UI-027,Mapped
P14-REQ-273,P14-TST-273,P14-ENG-033,P14-API-023,P14-UI-028,Mapped
P14-REQ-274,P14-TST-274,P14-ENG-034,P14-API-024,P14-UI-029,Mapped
P14-REQ-275,P14-TST-275,P14-ENG-035,P14-API-025,P14-UI-030,Mapped
P14-REQ-276,P14-TST-276,P14-ENG-036,P14-API-026,P14-UI-031,Mapped
P14-REQ-277,P14-TST-277,P14-ENG-037,P14-API-027,P14-UI-032,Mapped
P14-REQ-278,P14-TST-278,P14-ENG-038,P14-API-028,P14-UI-033,Mapped
P14-REQ-279,P14-TST-279,P14-ENG-039,P14-API-029,P14-UI-034,Mapped
P14-REQ-280,P14-TST-280,P14-ENG-040,P14-API-030,P14-UI-035,Mapped
P14-REQ-281,P14-TST-281,P14-ENG-001,P14-API-031,P14-UI-001,Mapped
P14-REQ-282,P14-TST-282,P14-ENG-002,P14-API-032,P14-UI-002,Mapped
P14-REQ-283,P14-TST-283,P14-ENG-003,P14-API-033,P14-UI-003,Mapped
P14-REQ-284,P14-TST-284,P14-ENG-004,P14-API-034,P14-UI-004,Mapped
P14-REQ-285,P14-TST-285,P14-ENG-005,P14-API-035,P14-UI-005,Mapped
P14-REQ-286,P14-TST-286,P14-ENG-006,P14-API-036,P14-UI-006,Mapped
P14-REQ-287,P14-TST-287,P14-ENG-007,P14-API-037,P14-UI-007,Mapped
P14-REQ-288,P14-TST-288,P14-ENG-008,P14-API-038,P14-UI-008,Mapped
P14-REQ-289,P14-TST-289,P14-ENG-009,P14-API-039,P14-UI-009,Mapped
P14-REQ-290,P14-TST-290,P14-ENG-010,P14-API-040,P14-UI-010,Mapped
P14-REQ-291,P14-TST-291,P14-ENG-011,P14-API-041,P14-UI-011,Mapped
P14-REQ-292,P14-TST-292,P14-ENG-012,P14-API-042,P14-UI-012,Mapped
P14-REQ-293,P14-TST-293,P14-ENG-013,P14-API-043,P14-UI-013,Mapped
P14-REQ-294,P14-TST-294,P14-ENG-014,P14-API-044,P14-UI-014,Mapped
P14-REQ-295,P14-TST-295,P14-ENG-015,P14-API-045,P14-UI-015,Mapped
P14-REQ-296,P14-TST-296,P14-ENG-016,P14-API-046,P14-UI-016,Mapped
P14-REQ-297,P14-TST-297,P14-ENG-017,P14-API-047,P14-UI-017,Mapped
P14-REQ-298,P14-TST-298,P14-ENG-018,P14-API-048,P14-UI-018,Mapped
P14-REQ-299,P14-TST-299,P14-ENG-019,P14-API-049,P14-UI-019,Mapped
P14-REQ-300,P14-TST-300,P14-ENG-020,P14-API-050,P14-UI-020,Mapped
P14-REQ-301,P14-TST-301,P14-ENG-021,P14-API-001,P14-UI-021,Mapped
P14-REQ-302,P14-TST-302,P14-ENG-022,P14-API-002,P14-UI-022,Mapped
P14-REQ-303,P14-TST-303,P14-ENG-023,P14-API-003,P14-UI-023,Mapped
