event_id,event_name,version,envelope,delivery,status
P30-EVT-013,commercial.quota.exceeded,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-014,commercial.entitlement.changed,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-015,commercial.license.granted,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-016,commercial.seat.assigned,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-017,commercial.trial.started,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-018,commercial.trial.expired,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-019,commercial.trial.converted,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-020,commercial.dunning.started,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-021,commercial.account.suspended,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-022,commercial.account.reactivated,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-023,commercial.brand.updated,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-024,commercial.custom_domain.verified,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-025,commercial.onboarding.activated,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-026,commercial.support.entitlement.changed,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-027,commercial.partner.attributed,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-028,commercial.marketplace.entitlement.changed,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-029,commercial.incident.created,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
P30-EVT-030,commercial.correction.completed,v1,"event_id,event_name,version,tenant_id,commercial_object_id,occurred_at,correlation_id,idempotency_key,payload",Tenant scoped; auditable; idempotent consumer expectations,Proposed
